order_id,product_id,quantity,price
8770,175,5,153.2
8770,85,8,196.81
8770,96,10,35.46
8771,187,1,86.96
8772,63,3,159.78
8772,11,9,176.35
8773,129,4,117.52
8773,195,8,40.3
8774,34,7,188.94
8774,124,8,149.11
8774,195,6,114.0
8774,23,1,108.82
8775,178,9,188.85
8775,41,2,132.63
8776,102,4,183.98
8776,118,9,176.68
8777,40,1,14.61
8777,77,10,141.68
8777,171,6,170.85
8777,152,4,180.32
8777,87,3,126.84
8778,146,9,196.88
8778,53,3,85.53
8778,156,8,32.31
8779,56,1,166.66
8779,94,4,187.47
8779,183,7,89.39
8779,84,6,86.92
8780,72,9,143.62
8780,131,5,64.05
8780,63,3,123.48
8781,123,4,121.17
8782,96,6,16.64
8783,127,5,145.28
8783,138,8,182.26
8783,123,2,101.91
8784,140,10,163.31
8784,112,5,86.18
8785,191,9,82.67
8785,39,2,186.14
8785,140,1,50.43
8785,173,7,12.95
8785,113,8,153.65
8786,5,6,198.99
8787,105,1,46.89
8787,14,6,194.59
8788,88,3,38.23
8789,82,4,22.75
8789,74,4,56.98
8790,113,3,122.36
8790,14,7,199.57
8790,27,2,81.14
8791,50,10,116.98
8791,191,10,58.58
8791,153,3,65.5
8791,4,10,14.13
8792,5,4,61.34
8792,6,5,90.71
8792,132,4,131.93
8793,84,7,127.69
8793,14,10,17.42
8793,26,2,163.43
8794,2,3,27.97
8794,76,6,18.8
8794,148,4,167.2
8795,167,7,86.09
8795,117,10,104.21
8795,194,8,60.03
8795,9,4,123.65
8796,72,5,86.72
8796,174,3,191.36
8796,94,6,102.44
8797,37,7,23.23
8797,193,8,84.09
8797,22,2,70.97
8797,64,6,34.64
8797,4,3,164.29
8798,66,2,199.36
8798,199,5,27.54
8799,139,7,94.69
8799,196,6,12.12
8800,149,5,151.9
8800,140,8,165.5
8800,191,1,166.58
8800,85,6,105.65
8801,96,7,92.01
8802,45,2,67.76
8802,192,2,28.3
8802,134,4,135.81
8803,190,7,14.18
8803,10,1,102.22
8804,34,6,80.58
8805,105,6,51.6
8805,35,3,65.66
8806,76,9,140.69
8806,115,3,148.57
8806,130,9,146.87
8807,148,9,112.89
8807,92,5,104.58
8807,104,4,43.09
8807,146,7,31.1
8807,30,6,56.89
8808,144,5,45.2
8809,33,1,143.64
8810,24,8,117.17
8810,66,1,197.8
8810,94,1,143.85
8810,160,1,154.04
8811,183,4,120.19
8812,123,7,121.21
8812,178,5,160.06
8812,92,2,62.35
8812,195,2,92.22
8813,48,4,61.84
8813,168,10,135.05
8814,93,8,111.2
8815,47,6,50.07
8815,33,10,116.88
8816,42,6,187.77
8816,59,8,105.95
8817,53,1,50.52
8818,129,4,78.27
8818,64,7,99.54
8818,23,3,124.38
8819,149,3,94.96
8819,137,5,194.97
8819,153,8,193.17
8819,21,9,43.4
8819,170,5,21.48
8820,127,4,15.99
8820,169,9,118.79
8820,11,8,45.44
8820,187,1,91.92
8821,73,7,121.34
8821,10,5,24.68
8821,95,9,130.01
8821,73,4,174.29
8822,21,10,177.85
8822,143,4,159.19
8823,185,9,185.26
8823,56,3,74.38
8823,200,9,49.14
8824,151,3,44.18
8824,3,6,99.16
8824,35,8,66.04
8825,155,4,87.12
8825,183,2,66.7
8825,117,10,94.67
8826,171,2,104.94
8826,82,3,158.38
8827,107,4,100.19
8827,85,3,101.31
8828,112,1,84.61
8828,51,6,146.54
8828,62,10,126.86
8828,50,2,145.66
8829,85,9,195.59
8829,13,10,131.02
8829,169,9,194.81
8829,4,1,83.9
8829,153,10,135.55
8830,158,1,114.2
8830,9,8,187.36
8830,89,4,23.63
8830,193,2,160.38
8831,139,7,129.35
8831,50,4,105.14
8831,77,2,196.91
8832,23,8,57.23
8832,45,8,137.25
8832,17,9,52.3
8832,74,6,125.07
8832,26,1,178.71
8833,172,4,174.43
8833,48,3,105.11
8833,15,2,153.75
8834,130,10,42.14
8834,194,2,142.44
8834,32,2,170.62
8834,17,7,45.96
8834,94,9,81.81
8835,180,10,101.97
8835,61,7,97.02
8835,60,5,13.79
8835,131,6,185.41
8835,11,2,59.93
8836,143,3,190.63
8836,158,3,84.3
8836,183,1,98.05
8837,125,5,66.98
8838,181,4,31.72
8838,149,3,160.13
8838,20,9,182.31
8838,24,8,161.65
8839,27,8,105.3
8839,4,2,186.38
8840,146,1,56.7
8841,20,9,71.68
8842,105,8,98.65
8842,66,10,159.92
8842,61,2,155.94
8843,119,8,46.95
8843,166,6,96.2
8844,142,6,168.76
8844,196,9,68.63
8844,16,7,173.28
8844,61,2,184.7
8845,94,2,20.89
8845,190,9,91.9
8846,100,3,72.31
8847,93,5,150.34
8847,169,7,39.05
8847,130,8,53.98
8847,125,5,146.87
8847,160,9,158.32
8848,151,6,100.65
8848,108,4,14.36
8848,46,10,180.76
8848,105,1,89.84
8849,155,2,65.61
8850,5,3,68.81
8850,64,9,48.87
8850,130,3,160.21
8850,97,9,169.83
8851,158,7,189.9
8851,180,6,125.89
8851,16,9,79.56
8851,114,1,153.05
8851,181,4,59.98
8852,125,3,139.95
8852,148,3,166.16
8852,191,10,194.69
8853,46,7,60.97
8853,106,1,105.84
8854,58,1,97.13
8855,6,5,36.4
8856,109,6,98.14
8857,85,2,73.07
8857,90,9,104.47
8857,28,1,83.09
8858,94,6,183.2
8859,167,4,11.84
8859,121,10,193.8
8859,195,5,48.6
8859,142,3,72.23
8859,166,9,18.73
8860,183,4,96.03
8860,41,7,106.42
8861,9,10,148.85
8861,189,9,11.38
8861,125,2,156.12
8861,179,9,83.55
8862,120,7,15.62
8862,66,6,136.05
8862,175,10,66.55
8862,182,6,135.02
8862,199,5,42.38
8863,36,10,191.28
8864,107,4,137.83
8864,15,3,175.1
8864,101,7,174.84
8864,139,5,188.84
8864,4,2,51.65
8865,168,10,62.73
8865,8,4,172.12
8865,90,3,64.32
8865,104,2,74.27
8866,29,5,46.62
8866,149,6,42.13
8866,113,1,37.8
8866,18,7,77.58
8867,13,1,149.43
8868,132,7,176.65
8868,48,2,90.95
8869,128,9,69.03
8869,11,1,31.57
8869,75,5,29.87
8869,136,5,116.88
8869,98,6,183.85
8870,22,10,151.65
8871,74,1,71.76
8871,119,10,180.7
8871,48,1,82.05
8872,160,3,32.82
8873,86,4,21.99
8873,122,7,162.92
8873,193,3,30.15
8873,115,2,89.26
8874,63,2,161.43
8874,95,9,47.0
8874,72,2,41.48
8874,70,5,45.74
8874,53,4,146.66
8875,187,5,87.7
8875,139,3,77.64
8875,105,9,176.59
8876,70,3,75.71
8876,165,3,95.24
8876,146,4,189.13
8876,169,3,156.21
8877,51,4,151.29
8877,65,7,167.57
8877,142,9,124.13
8877,134,4,62.63
8878,101,2,66.79
8878,135,7,140.13
8879,121,4,124.02
8879,64,9,16.32
8879,182,6,36.37
8880,36,6,167.28
8880,143,4,50.66
8880,17,7,26.35
8880,142,6,159.45
8881,178,2,143.3
8881,196,2,103.74
8881,27,7,16.6
8881,43,8,111.35
8882,13,9,55.89
8883,55,4,123.99
8884,178,1,49.11
8884,69,5,175.06
8885,13,4,98.39
8886,44,10,170.59
8886,57,2,58.06
8886,170,9,147.94
8886,1,9,88.3
8886,59,3,97.73
8887,47,7,73.76
8887,5,7,113.43
8887,87,1,63.65
8888,116,9,66.44
8888,77,1,138.27
8889,87,3,29.81
8889,158,8,126.89
8889,90,3,26.62
8890,190,10,52.7
8891,112,2,60.83
8891,21,5,110.42
8891,35,6,142.64
8891,196,4,58.89
8891,164,10,94.54
8892,105,2,46.86
8892,1,7,82.12
8892,134,7,110.02
8892,140,7,95.54
8892,4,7,117.89
8893,6,7,151.65
8893,95,8,187.33
8893,42,3,33.61
8893,70,10,57.11
8894,175,5,162.29
8894,99,4,198.4
8894,177,10,153.27
8894,158,7,105.27
8895,95,3,67.05
8896,166,6,145.18
8896,72,8,32.98
8896,74,5,175.95
8896,64,7,161.32
8897,135,1,198.75
8897,144,2,45.9
8897,84,2,16.69
8898,49,1,189.45
8898,134,7,22.7
8898,169,7,127.09
8898,52,5,109.29
8899,66,4,30.04
8899,186,1,41.19
8899,31,9,81.9
8899,4,1,31.92
8900,6,8,12.25
8900,27,1,152.95
8901,174,6,65.53
8902,29,10,26.35
8902,100,2,183.69
8902,142,5,66.99
8903,131,10,173.67
8903,75,7,127.07
8904,31,6,171.24
8904,183,6,59.42
8905,28,2,65.52
8905,109,1,130.51
8905,104,2,170.92
8906,139,1,32.97
8906,3,8,113.56
8906,21,5,71.56
8907,18,6,23.1
8907,32,8,76.67
8907,173,1,68.33
8908,18,8,94.94
8908,129,1,134.07
8908,120,4,31.63
8908,159,2,35.0
8909,177,6,23.0
8909,187,1,170.77
8909,10,1,174.6
8909,132,7,166.79
8910,160,3,14.2
8910,109,3,19.49
8910,66,8,89.14
8910,189,10,42.04
8910,158,6,35.06
8911,58,9,82.86
8912,90,2,52.54
8912,42,4,159.55
8912,50,4,185.84
8913,140,8,87.65
8913,143,6,151.59
8913,178,10,49.77
8913,78,1,36.83
8913,152,3,180.87
8914,29,10,87.4
8915,106,7,84.31
8915,60,1,27.17
8915,154,2,93.73
8916,124,1,28.07
8916,104,9,22.09
8916,97,5,103.68
8916,43,6,13.4
8916,80,8,106.92
8917,107,1,73.57
8917,153,5,196.44
8917,57,6,137.12
8917,105,1,187.35
8918,7,4,94.96
8918,180,5,39.96
8918,97,10,82.39
8918,181,10,50.05
8918,179,10,92.26
8919,17,9,62.59
8919,115,3,31.79
8919,60,1,189.91
8919,194,4,41.16
8920,125,1,146.06
8920,39,2,116.85
8920,137,3,195.01
8921,34,1,81.81
8921,34,8,113.07
8921,37,7,120.09
8921,142,1,183.87
8921,24,2,18.21
8922,110,2,70.07
8922,102,4,98.83
8922,97,2,169.39
8922,81,1,47.26
8923,62,10,44.38
8923,77,7,108.7
8923,196,2,130.82
8923,147,10,101.38
8923,36,8,101.34
8924,81,7,31.1
8925,111,9,165.23
8925,75,8,114.72
8925,160,10,49.63
8925,168,10,42.27
8926,71,10,119.33
8926,168,10,143.88
8927,168,8,195.91
8927,33,6,44.46
8928,69,6,147.74
8928,176,10,155.79
8928,133,10,159.77
8928,101,7,94.38
8928,108,6,148.16
8929,52,6,14.38
8929,105,9,67.73
8930,83,7,123.44
8930,48,1,198.77
8930,39,5,150.63
8931,128,5,56.96
8931,110,10,113.74
8931,104,8,167.94
8931,114,8,157.11
8931,9,8,155.86
8932,85,7,42.93
8933,35,2,47.2
8934,120,7,97.9
8934,69,4,176.86
8934,130,5,30.43
8934,108,4,159.76
8935,42,1,45.3
8935,85,5,184.87
8936,121,4,116.35
8937,17,9,18.16
8937,10,4,164.64
8937,139,9,23.51
8937,64,7,83.96
8938,91,8,107.26
8938,176,4,117.59
8939,82,3,119.34
8939,136,9,49.71
8939,174,2,29.39
8939,75,5,193.69
8939,90,7,169.99
8940,169,3,128.42
8940,26,10,151.76
8940,169,7,150.13
8940,51,6,110.35
8941,27,6,89.6
8941,196,2,173.27
8942,105,5,104.49
8942,154,9,129.1
8942,174,3,112.54
8943,192,8,42.17
8943,119,9,118.62
8944,40,1,71.9
8944,25,2,134.09
8944,56,7,117.38
8944,34,7,53.13
8945,185,7,123.41
8945,116,1,110.46
8945,72,10,52.87
8945,7,3,83.13
8945,170,9,56.42
8946,49,3,176.81
8946,132,2,147.53
8946,80,3,188.08
8947,83,8,14.17
8948,38,5,45.62
8948,108,3,188.7
8948,132,4,61.05
8948,31,3,160.91
8948,18,3,81.52
8949,115,10,23.27
8949,105,3,86.13
8949,170,1,67.86
8949,157,10,161.48
8950,73,6,44.73
8950,88,1,87.74
8950,166,2,93.26
8950,134,9,62.97
8950,97,3,142.85
8951,114,3,55.33
8951,50,10,31.87
8951,166,6,102.78
8951,116,9,84.29
8951,167,1,134.54
8952,49,8,161.95
8953,71,7,133.79
8953,140,4,67.2
8954,143,2,18.86
8955,109,10,82.87
8955,21,10,135.86
8956,116,1,14.49
8956,193,5,103.85
8956,186,4,133.07
8957,194,4,10.23
8957,58,2,146.95
8957,151,5,102.36
8957,87,8,78.46
8957,5,4,70.86
8958,120,7,165.78
8959,44,9,198.03
8959,35,9,87.36
8959,7,6,178.49
8959,134,10,31.04
8959,76,6,80.05
8960,116,4,181.12
8960,133,1,79.42
8961,81,1,43.98
8961,39,2,143.71
8962,27,3,137.34
8963,161,1,29.75
8963,100,3,114.66
8964,42,4,58.09
8964,69,9,138.7
8964,29,3,149.4
8964,130,7,105.87
8965,52,7,71.75
8966,29,1,50.65
8966,49,9,38.66
8966,137,4,17.42
8966,194,7,17.84
8967,156,6,25.1
8968,110,8,133.76
8968,59,10,146.94
8968,66,2,83.51
8969,190,8,58.31
8969,111,5,161.59
8969,85,3,143.75
8970,128,3,77.64
8970,129,8,39.22
8970,51,9,90.63
8970,66,5,93.41
8971,62,2,178.02
8971,121,8,144.18
8971,180,2,184.01
8971,119,9,92.07
8971,136,6,162.85
8972,72,1,14.41
8972,147,9,30.24
8972,116,7,112.53
8973,111,9,129.36
8973,160,3,41.78
8973,22,3,192.62
8973,184,2,77.43
8973,162,1,79.63
8974,129,9,195.93
8974,10,8,170.95
8974,88,10,185.09
8974,14,8,166.2
8975,166,3,43.09
8975,136,6,176.76
8975,120,6,188.25
8975,146,9,92.26
8975,7,3,86.02
8976,7,2,166.67
8976,86,6,48.56
8976,114,4,28.44
8976,95,5,110.51
8977,157,4,42.22
8978,57,9,146.32
8978,74,10,96.75
8978,54,2,40.9
8979,107,4,35.58
8979,16,8,140.31
8979,124,9,160.52
8980,31,4,144.42
8980,45,1,187.57
8980,83,1,59.41
8980,198,4,23.71
8980,11,8,50.48
8981,185,2,48.2
8982,198,4,138.03
8982,73,7,47.44
8982,160,1,147.37
8983,200,1,176.52
8983,7,1,27.39
8983,158,2,81.72
8984,129,2,174.25
8984,171,6,26.84
8984,98,10,84.85
8984,21,4,146.8
8985,108,7,156.72
8985,20,4,182.46
8986,48,8,151.41
8986,185,4,134.08
8986,35,10,109.53
8986,84,10,42.5
8987,98,2,94.81
8988,72,10,35.08
8988,107,7,69.69
8988,47,4,196.25
8989,92,5,124.22
8990,108,7,54.58
8990,98,5,63.17
8990,36,10,25.72
8990,156,9,62.02
8991,89,8,147.67
8992,75,10,158.49
8992,43,1,35.5
8992,150,4,25.06
8993,135,10,147.49
8993,36,9,198.08
8993,177,5,175.68
8993,175,3,91.84
8994,98,5,194.93
8994,58,2,198.74
8995,3,9,113.11
8995,46,4,68.63
8995,48,4,188.21
8995,1,6,119.99
8995,152,9,44.15
8996,16,8,80.81
8997,52,1,146.26
8998,165,9,189.26
8998,9,6,25.05
8998,112,5,37.16
8998,86,5,73.5
8999,106,8,85.29
8999,173,10,57.93
9000,105,1,116.3
9000,135,1,21.34
9001,160,2,150.76
9001,46,2,129.6
9001,157,6,56.7
9002,132,7,97.78
9003,185,4,167.97
9004,146,4,168.02
9004,162,3,149.54
9004,109,9,79.85
9004,120,2,168.69
9004,167,4,128.09
9005,111,5,135.75
9006,80,2,139.63
9006,172,7,197.26
9006,31,6,11.05
9006,198,5,170.43
9006,178,5,139.11
9007,141,9,60.82
9007,65,10,134.53
9007,12,3,108.45
9007,25,10,91.11
9008,163,8,185.14
9009,155,5,179.71
9009,197,6,87.68
9009,199,7,99.0
9010,132,7,111.81
9010,24,7,124.66
9011,12,8,86.27
9011,95,10,108.95
9012,62,10,41.05
9012,109,10,90.33
9012,151,9,66.49
9012,77,3,182.11
9013,42,2,197.24
9013,90,10,40.9
9013,133,1,129.34
9013,80,6,70.46
9014,101,8,33.54
9014,33,5,156.55
9014,126,10,101.42
9014,19,3,99.09
9014,91,5,169.47
9015,178,1,85.71
9015,111,2,71.12
9015,7,1,70.9
9016,59,4,35.92
9017,175,9,150.88
9017,197,10,175.1
9018,137,1,63.93
9018,18,5,92.23
9018,46,5,131.29
9018,2,4,128.07
9019,132,3,188.52
9019,38,4,75.27
9019,89,8,47.34
9020,165,8,10.12
9020,12,5,152.82
9020,103,4,127.23
9020,109,4,107.96
9020,53,9,107.21
9021,199,9,143.24
9021,26,10,44.15
9021,163,3,97.62
9021,73,7,145.55
9022,112,5,142.56
9022,67,6,41.71
9023,124,9,92.19
9023,6,2,170.35
9023,185,1,83.03
9024,152,9,83.94
9024,48,4,106.35
9024,139,3,70.21
9024,129,3,88.19
9025,150,8,90.04
9025,172,2,132.9
9025,53,5,185.86
9026,190,8,56.15
9026,14,3,117.6
9026,106,10,10.39
9027,89,6,129.24
9027,141,10,191.91
9028,9,5,75.17
9028,39,6,175.29
9028,68,5,109.75
9028,178,9,136.91
9029,180,2,189.34
9029,70,5,99.92
9029,131,8,20.05
9029,109,10,27.27
9030,55,9,12.35
9030,173,4,102.91
9030,155,4,81.18
9030,193,2,17.64
9030,107,5,173.9
9031,22,6,35.56
9031,162,4,31.3
9031,101,6,74.4
9031,127,10,36.67
9031,49,2,147.41
9032,53,2,58.69
9032,108,6,28.91
9032,82,5,102.17
9032,161,5,164.4
9033,161,2,125.29
9034,200,10,14.08
9034,117,4,79.84
9035,45,10,10.04
9035,194,9,122.82
9035,191,1,129.26
9035,75,4,134.07
9035,164,6,11.06
9036,112,6,146.47
9036,6,2,180.86
9037,121,10,121.07
9037,138,6,80.8
9037,58,8,97.32
9037,145,6,93.32
9038,86,3,78.89
9038,66,4,32.22
9038,94,5,133.8
9039,21,4,103.23
9039,163,3,134.48
9039,155,9,93.99
9039,126,7,149.84
9040,138,1,157.71
9040,88,1,115.36
9040,32,7,112.71
9040,105,4,188.63
9041,105,3,114.16
9041,21,7,183.08
9041,182,3,16.8
9041,53,6,11.99
9041,51,9,11.06
9042,96,9,31.44
9043,153,3,174.61
9043,44,2,128.23
9043,142,4,80.05
9044,125,7,152.12
9044,77,6,12.38
9044,16,3,108.34
9045,81,8,91.77
9045,31,5,175.61
9046,131,8,153.79
9046,79,5,84.74
9046,177,7,56.85
9047,13,10,174.51
9047,103,8,26.31
9047,7,9,94.49
9048,36,8,75.93
9048,114,2,94.76
9048,22,5,34.99
9048,87,8,149.84
9049,1,2,61.83
9049,35,9,28.86
9050,174,9,99.74
9050,91,1,60.84
9050,178,9,84.12
9050,50,2,39.34
9051,144,3,130.2
9052,13,7,16.99
9052,174,5,24.95
9053,97,2,36.6
9054,108,8,32.38
9055,198,2,84.17
9056,28,4,179.39
9056,110,5,53.77
9057,51,9,125.36
9058,105,8,181.69
9058,141,1,96.67
9059,77,5,154.77
9060,140,2,92.83
9060,176,10,105.54
9061,142,3,129.62
9061,106,4,142.11
9061,54,1,99.06
9062,179,2,38.15
9063,191,10,16.27
9063,81,8,53.18
9063,22,1,153.04
9063,65,10,189.5
9064,129,9,96.23
9064,55,7,63.48
9064,122,5,96.54
9065,200,8,144.36
9065,56,5,155.93
9065,85,4,156.78
9065,83,3,149.14
9066,28,8,95.9
9066,86,2,99.92
9066,156,8,106.25
9067,138,7,61.84
9067,57,3,12.2
9067,52,3,87.89
9067,118,4,150.61
9067,188,3,140.97
9068,57,6,57.51
9069,62,7,53.08
9069,97,1,132.56
9069,187,10,184.0
9069,160,2,38.17
9069,185,7,146.27
9070,150,1,30.11
9070,44,5,169.37
9070,28,2,24.56
9070,45,2,115.66
9071,180,4,177.25
9071,163,8,35.11
9071,195,6,115.47
9072,58,2,19.72
9072,109,1,167.55
9072,82,4,29.42
9072,137,6,91.4
9073,50,2,23.79
9074,93,4,51.9
9075,2,3,49.49
9075,113,2,182.45
9076,164,3,97.94
9076,176,4,138.59
9076,78,9,20.32
9077,38,3,34.64
9077,148,3,50.12
9078,135,4,22.63
9078,26,5,185.5
9078,11,6,190.85
9078,176,4,115.83
9078,141,2,162.33
9079,46,9,184.24
9079,190,4,191.1
9079,111,4,139.8
9079,96,6,12.51
9079,55,3,140.3
9080,78,7,47.98
9080,56,10,146.36
9080,84,10,182.05
9081,3,3,105.69
9081,130,10,119.75
9082,103,3,173.46
9083,137,1,118.83
9083,146,9,153.49
9083,174,10,75.46
9083,49,6,30.25
9084,164,5,116.52
9085,78,1,169.8
9085,84,9,24.62
9085,155,2,138.24
9085,13,9,115.78
9085,187,3,68.36
9086,182,9,125.86
9087,16,4,162.06
9087,98,7,19.57
9087,197,10,114.59
9087,94,8,186.91
9088,189,2,122.38
9089,194,10,180.31
9089,145,1,76.81
9089,109,10,124.62
9090,49,7,69.73
9090,191,7,187.47
9090,193,2,154.67
9090,38,2,20.47
9090,65,9,32.16
9091,71,6,19.6
9091,143,9,154.86
9091,182,9,65.8
9091,33,6,69.64
9091,164,5,138.59
9092,6,2,34.18
9092,174,6,36.53
9092,10,1,63.16
9092,97,2,73.01
9093,134,3,149.17
9093,29,7,109.44
9093,58,7,184.77
9093,21,6,62.5
9094,126,3,46.07
9094,158,2,12.56
9094,76,7,161.88
9095,3,1,90.53
9095,176,1,19.98
9095,165,1,47.49
9095,145,1,142.3
9095,153,6,195.81
9096,158,5,29.77
9096,99,3,136.78
9096,55,8,49.87
9096,91,1,102.26
9096,78,4,128.87
9097,119,1,60.02
9097,33,8,96.67
9097,115,9,63.09
9098,191,3,185.25
9098,136,1,162.81
9098,11,7,182.56
9099,62,7,39.14
9099,163,2,52.62
9100,7,7,173.28
9100,37,9,71.01
9101,79,9,161.06
9101,22,6,49.5
9101,112,4,38.88
9102,67,7,159.04
9102,72,8,71.81
9102,36,10,173.33
9102,127,5,163.64
9103,166,4,184.18
9104,53,2,125.23
9104,172,1,17.98
9104,77,9,120.38
9104,67,2,104.19
9105,174,3,196.75
9105,134,2,194.37
9106,193,9,182.13
9107,153,8,137.72
9107,49,5,24.57
9108,3,6,69.51
9108,109,7,176.84
9108,129,10,111.81
9109,197,3,197.37
9109,189,2,169.45
9109,89,3,150.06
9109,117,1,96.68
9109,105,1,41.28
9110,52,4,124.81
9110,112,3,94.45
9110,118,8,185.14
9111,58,10,177.49
9112,39,10,87.25
9112,41,4,82.17
9112,75,5,60.29
9113,152,1,97.76
9113,90,5,51.57
9113,82,4,120.86
9113,98,7,132.84
9114,18,7,64.63
9115,178,5,80.96
9116,6,8,48.99
9117,75,4,111.15
9117,100,10,118.86
9117,102,4,126.66
9118,88,8,46.04
9118,118,6,12.64
9118,190,8,85.79
9118,47,4,113.27
9119,25,3,40.69
9119,46,5,103.3
9119,71,3,195.34
9119,129,10,62.58
9119,111,8,19.03
9120,156,10,165.94
9120,192,8,69.84
9120,134,2,161.8
9120,101,9,28.83
9121,83,2,24.15
9122,172,3,150.88
9122,37,9,120.62
9122,149,6,147.29
9122,62,5,25.94
9122,58,6,84.75
9123,90,1,182.95
9123,72,4,48.42
9123,148,8,147.46
9123,98,7,181.6
9123,195,10,54.41
9124,67,2,86.15
9124,169,1,169.16
9124,88,10,75.19
9124,73,1,103.03
9125,83,6,36.65
9126,149,5,78.21
9126,102,5,96.76
9127,163,3,135.52
9127,38,7,29.58
9128,5,6,16.66
9128,93,9,33.96
9128,126,4,134.81
9129,94,10,30.78
9129,89,3,153.59
9129,12,1,84.79
9129,21,1,103.02
9130,178,4,61.64
9130,58,7,140.41
9130,112,1,37.9
9130,189,7,167.85
9131,23,1,193.08
9131,34,5,126.4
9131,59,9,145.89
9131,55,10,105.7
9131,111,4,143.03
9132,54,8,102.05
9133,27,10,139.92
9133,141,1,44.86
9134,150,7,139.38
9134,2,1,117.09
9134,188,8,158.85
9134,129,2,29.46
9134,152,7,112.77
9135,127,3,141.51
9136,13,4,107.8
9136,80,5,170.66
9136,21,6,11.73
9136,126,4,23.96
9136,91,1,69.63
9137,90,4,81.37
9138,68,4,190.78
9138,183,2,167.1
9138,85,9,160.76
9139,24,10,154.45
9140,142,7,193.69
9140,188,1,196.57
9140,76,6,137.53
9140,113,3,98.88
9141,103,4,134.51
9141,179,1,131.05
9141,180,6,76.23
9141,21,7,129.93
9142,148,4,49.81
9142,171,1,164.3
9143,81,5,134.72
9143,177,1,143.39
9143,186,3,50.93
9143,153,8,29.93
9144,159,7,136.46
9144,126,9,36.73
9144,143,3,158.55
9144,66,2,129.46
9144,83,6,170.13
9145,90,5,164.03
9145,178,1,136.65
9145,63,7,31.21
9145,155,6,195.29
9146,86,7,20.28
9147,182,4,50.83
9147,182,8,11.05
9147,104,7,119.86
9147,60,6,136.15
9147,110,8,79.07
9148,124,4,65.26
9148,61,7,75.73
9148,171,5,65.29
9149,163,6,170.56
9150,135,3,104.29
9150,36,1,107.24
9150,30,7,117.48
9151,200,10,38.11
9151,43,1,127.42
9151,159,8,139.27
9151,137,7,78.47
9151,116,2,141.7
9152,143,7,68.14
9152,4,4,113.49
9152,142,2,17.27
9152,10,3,12.99
9153,52,2,127.25
9153,121,1,95.49
9153,126,1,104.2
9153,99,6,174.2
9153,99,6,167.49
9154,178,10,132.67
9155,92,10,121.07
9155,71,6,197.84
9155,18,6,21.51
9155,25,8,78.9
9155,92,4,108.56
9156,107,9,96.68
9156,146,7,96.09
9156,65,10,110.07
9157,41,10,99.42
9157,108,6,117.08
9158,25,3,150.52
9159,166,7,112.64
9159,130,4,23.05
9159,168,3,133.48
9159,127,7,190.44
9159,16,5,24.12
9160,198,2,118.76
9161,91,9,14.75
9161,68,10,74.05
9161,86,5,142.05
9161,103,2,125.4
9161,170,5,111.03
9162,121,7,100.2
9162,199,7,107.23
9163,117,3,141.95
9163,53,5,63.59
9164,72,2,36.65
9164,19,3,17.09
9164,44,3,67.84
9164,190,1,183.55
9165,63,7,58.8
9166,100,7,51.52
9166,91,8,179.97
9166,190,3,56.31
9166,162,6,198.62
9167,82,4,76.16
9167,147,9,188.45
9167,58,2,153.81
9167,119,8,185.68
9167,163,4,17.34
9168,196,6,190.46
9169,42,10,77.56
9169,99,8,29.35
9169,117,10,106.05
9169,49,5,14.66
9169,126,4,162.3
9170,32,5,114.04
9170,72,4,39.17
9171,139,6,91.57
9171,12,5,23.5
9171,157,9,166.1
9171,1,7,99.62
9171,6,9,62.86
9172,166,7,63.34
9172,24,1,144.35
9173,111,10,22.47
9174,59,10,24.96
9174,106,7,171.77
9174,160,2,29.27
9175,46,4,115.06
9175,74,5,48.52
9176,71,3,16.19
9177,92,3,190.5
9177,95,5,44.11
9177,76,5,195.4
9177,140,3,147.32
9178,185,3,10.88
9178,125,6,41.06
9179,193,9,76.89
9180,46,6,40.64
9180,143,8,30.83
9180,131,9,172.85
9181,29,9,82.58
9181,183,4,143.91
9181,99,9,76.35
9182,124,8,23.48
9182,139,7,106.26
9183,72,8,86.84
9183,115,2,100.24
9184,188,10,40.73
9184,198,1,146.89
9185,29,10,157.27
9185,170,3,30.64
9185,34,1,79.28
9185,165,7,101.04
9185,54,1,38.13
9186,182,8,11.93
9186,28,5,196.36
9187,190,4,88.37
9187,56,9,199.74
9187,99,7,29.76
9187,89,5,81.38
9188,186,5,191.95
9188,41,6,40.11
9188,182,6,10.14
9189,169,1,82.23
9189,138,1,109.7
9189,154,2,14.59
9189,196,10,141.43
9190,43,10,127.69
9191,97,1,90.85
9192,193,4,62.95
9192,118,1,72.58
9192,156,7,57.87
9192,162,9,192.05
9193,65,8,64.07
9194,150,5,53.22
9194,136,3,188.58
9195,73,5,127.0
9195,31,7,70.22
9196,127,4,41.4
9196,65,8,151.57
9196,51,9,113.31
9196,159,10,137.74
9197,72,5,133.57
9198,22,2,39.02
9198,5,4,117.33
9198,131,5,51.09
9198,180,2,154.03
9198,36,6,160.24
9199,82,2,184.94
9199,174,2,13.31
9199,188,5,199.56
9200,176,4,95.76
9200,80,10,139.12
9200,195,6,199.49
9200,193,5,97.15
9200,134,9,62.25
9201,11,10,89.54
9201,4,1,182.24
9202,13,1,41.88
9202,38,2,99.46
9202,74,10,28.42
9202,59,5,28.81
9202,51,10,88.3
9203,181,1,93.1
9203,186,6,13.45
9203,9,6,160.53
9203,52,6,194.1
9203,74,8,66.38
9204,158,1,123.47
